# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   58       2.176362737273e-10       2.378811905805e-14      -1.828491365913e-13       1.140940268174e-16       3.467086430300e-11       4.162719750210e-12      -8.050587534404e-15 
   59       2.207374767654e-10       2.506315081931e-14      -2.213703262135e-13       1.180901245859e-16       3.333187923760e-11       4.023270552233e-12      -7.936952542467e-15 
   60       2.238674151881e-10       2.637513786801e-14      -2.616690404769e-13       1.221552718321e-16       3.205990502998e-11       3.890586364550e-12      -7.899219938943e-15 
   61       2.270265296908e-10       2.772381914784e-14      -3.037377469141e-13       1.262893586910e-16       3.084549877238e-11       3.764110211246e-12      -8.003671275511e-15 
   62       2.302163213280e-10       2.910888538991e-14      -3.475695390927e-13       1.304923243983e-16       2.968738498631e-11       3.643753242734e-12      -8.244087984457e-15 
   63       2.334380667701e-10       3.052997127310e-14      -3.931557968833e-13       1.347641207713e-16       2.858557552125e-11       3.529446978849e-12      -8.591281215845e-15 
   64       2.366923157692e-10       3.198665174726e-14      -4.404853094001e-13       1.391046989815e-16       2.753880649886e-11       3.420974229377e-12      -9.011078240742e-15 
   65       2.399788399001e-10       3.347844075786e-14      -4.895442417901e-13       1.435140097631e-16       2.654446586048e-11       3.317960790019e-12      -9.464110719477e-15 
   66       2.432965813021e-10       3.500478997080e-14      -5.403161020221e-13       1.479920036228e-16       2.559852091463e-11       3.219867138361e-12      -9.905602969898e-15 
   67       2.466436014195e-10       3.656508749709e-14      -5.927817076763e-13       1.525386310491e-16       2.469544588450e-11       3.125980129845e-12      -1.028516023563e-14 
   68       2.500179664205e-10       3.815863022177e-14      -6.469204587124e-13       1.571538581509e-16       2.382968677214e-11       3.035599376883e-12      -1.055794453046e-14 
   69       2.534207263642e-10       3.978453713058e-14      -7.027145294878e-13       1.618377167862e-16       2.300056257770e-11       2.948658802082e-12      -1.072130506463e-14 
   70       2.568534503814e-10       4.144181604931e-14      -7.601454703938e-13       1.665902650134e-16       2.220823160244e-11       2.865216689004e-12      -1.078522384573e-14 
   71       2.603173165951e-10       4.312938657037e-14      -8.191929772194e-13       1.714115731537e-16       2.145220946155e-11       2.785268877095e-12      -1.076166290849e-14 
   72       2.638130848172e-10       4.484607810241e-14      -8.798348913409e-13       1.763017243951e-16       2.073133594923e-11       2.708745436752e-12      -1.066464382538e-14 
   73       2.673410692462e-10       4.659062791993e-14      -9.420471999124e-13       1.812608153960e-16       2.004374190374e-11       2.635507344411e-12      -1.051032721723e-14 
   74       2.709011111639e-10       4.836167921300e-14      -1.005804036056e-12       1.862889568892e-16       1.938681607241e-11       2.565343157615e-12      -1.031709226388e-14 
   75       2.744925516327e-10       5.015777913681e-14      -1.071077679052e-12       1.913862742859e-16       1.875717197675e-11       2.497965690096e-12      -1.010561621472e-14 
   76       2.781146386731e-10       5.197748468326e-14      -1.137837871253e-12       1.965529065659e-16       1.815148260298e-11       2.433085309524e-12      -9.894897728015e-15 
   77       2.817678948725e-10       5.381970689557e-14      -1.206049624599e-12       2.017890013797e-16       1.756923344379e-11       2.370652611697e-12      -9.689313936489e-15 
   78       2.854529507210e-10       5.568342617106e-14      -1.275675012597e-12       2.070947201463e-16       1.701041361995e-11       2.310654164046e-12      -9.489336664412e-15 
   79       2.891701141599e-10       5.756759026416e-14      -1.346673804515e-12       2.124702402469e-16       1.647467750058e-11       2.253038083459e-12      -9.295375610537e-15 
   80       2.929193521875e-10       5.947111454709e-14      -1.419003451559e-12       2.179157555942e-16       1.596132936365e-11       2.197712282569e-12      -9.107774683645e-15 
   81       2.967002724661e-10       6.139288227042e-14      -1.492619073057e-12       2.234314772007e-16       1.546930805650e-11       2.144542716040e-12      -8.926808338075e-15 
   82       3.005121049279e-10       6.333174482373e-14      -1.567473442633e-12       2.290176337477e-16       1.499717165636e-11       2.093351626855e-12      -8.752677909259e-15 
   83       3.043536833821e-10       6.528652199620e-14      -1.643516974389e-12       2.346744721540e-16       1.454308213088e-11       2.043915792603e-12      -8.585507949260e-15 
   84       3.082238931695e-10       6.725595609252e-14      -1.720699243260e-12       2.404022459836e-16       1.410524855353e-11       1.996021439085e-12      -8.425418062742e-15 
   85       3.121231396853e-10       6.923856496989e-14      -1.798973865953e-12       2.462011772143e-16       1.368337477269e-11       1.949643282333e-12      -8.272760124875e-15 
