# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   87       3.197408304191e-10       7.301585617218e-14      -1.958805872112e-12       0.000000000000e+00       1.288717770880e-11       1.861459866663e-12      -7.991212444273e-15 
   88       3.237273469331e-10       7.502431900207e-14      -2.040145991588e-12       0.000000000000e+00       1.251222073070e-11       1.819619046260e-12      -7.862940176470e-15 
   89       3.277444590179e-10       7.703926980751e-14      -2.122388705488e-12       0.000000000000e+00       1.215194089359e-11       1.779221697012e-12      -7.743330016086e-15 
   90       3.317920035864e-10       7.905889040040e-14      -2.205481773191e-12       0.000000000000e+00       1.180551775368e-11       1.740198716981e-12      -7.632561220955e-15 
   91       3.358695828143e-10       8.108130247827e-14      -2.289371498849e-12       0.000000000000e+00       1.147191568980e-11       1.702459033372e-12      -7.530756945068e-15 
   92       3.399765535769e-10       8.310456710808e-14      -2.374002743255e-12       0.000000000000e+00       1.114987627082e-11       1.665888801212e-12      -7.437981843024e-15 
   93       3.441122610775e-10       8.512675059232e-14      -2.459319021386e-12       0.000000000000e+00       1.083821474142e-11       1.630379675627e-12      -7.354149196906e-15 
   94       3.482768028682e-10       8.714613452042e-14      -2.545262786051e-12       0.000000000000e+00       1.053677706659e-11       1.595920233229e-12      -7.278731521994e-15 
   95       3.524703607419e-10       8.916103650161e-14      -2.631775209032e-12       0.000000000000e+00       1.024561338443e-11       1.562516882922e-12      -7.211001804472e-15 
   96       3.566929596650e-10       9.116974698716e-14      -2.718796112068e-12       0.000000000000e+00       9.964683301134e-12       1.530165620606e-12      -7.150116512071e-15 
   97       3.609444605652e-10       9.317052966538e-14      -2.806263979894e-12       0.000000000000e+00       9.693852432927e-12       1.498851626936e-12      -7.095111956545e-15 
   98       3.652245531209e-10       9.516162185655e-14      -2.894115973276e-12       0.000000000000e+00       9.432888947943e-12       1.468548865093e-12      -7.044900656152e-15 
   99       3.695327485497e-10       9.714123490798e-14      -2.982287942050e-12       0.000000000000e+00       9.181460108153e-12       1.439219678549e-12      -6.998267698134e-15 
  100       3.738683723966e-10       9.910755458893e-14      -3.070714438161e-12       0.000000000000e+00       8.939128811262e-12       1.410814388837e-12      -6.953867101191e-15 
  101       3.782305573230e-10       1.010587414856e-13      -3.159328728701e-12       0.000000000000e+00       8.705350132623e-12       1.383270893320e-12      -6.910218177967e-15 
  102       3.826182358952e-10       1.029929313962e-13      -3.248062808946e-12       0.000000000000e+00       8.479467867137e-12       1.356514262953e-12      -6.865701897522e-15 
  103       3.870301333732e-10       1.049082357259e-13      -3.336847415395e-12       0.000000000000e+00       8.260711071167e-12       1.330456340053e-12      -6.818557247814e-15 
  104       3.914650361193e-10       1.068027798262e-13      -3.425612963236e-12       0.000000000000e+00       8.048367717806e-12       1.305016772631e-12      -6.767272867517e-15 
  105       3.959226536518e-10       1.086748230629e-13      -3.514292474888e-12       0.000000000000e+00       7.842339827081e-12       1.280190219766e-12      -6.711830027166e-15 
  106       4.004028601406e-10       1.105226557790e-13      -3.602819073210e-12       0.000000000000e+00       7.642657227973e-12       1.255987517084e-12      -6.652621556933e-15 
  107       4.049054250531e-10       1.123445636015e-13      -3.691125115318e-12       0.000000000000e+00       7.449305648006e-12       1.232414886232e-12      -6.590072268870e-15 
  108       4.094300089721e-10       1.141388282529e-13      -3.779142215779e-12       0.000000000000e+00       7.262225201448e-12       1.209473768215e-12      -6.524639663007e-15 
  109       4.139761594129e-10       1.159037283631e-13      -3.866801269810e-12       0.000000000000e+00       7.081308877522e-12       1.187160656729e-12      -6.456814633456e-15 
  110       4.185433066408e-10       1.176375402815e-13      -3.954032476474e-12       0.000000000000e+00       6.906401028615e-12       1.165466931493e-12      -6.387122174499e-15 
