# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   57       2.145551355354e-10       2.254902836588e-14      -1.461077957630e-13       1.101655636174e-16       3.608523314773e-11       4.309304724755e-12      -8.163829714575e-15 
   58       2.176284884929e-10       2.378684944948e-14      -1.828444197073e-13       1.140924492152e-16       3.467018976230e-11       4.162616412410e-12      -8.050064828810e-15 
   59       2.207296884516e-10       2.506183107216e-14      -2.213638020767e-13       1.180884963024e-16       3.333124122254e-11       4.023171361497e-12      -7.936442145524e-15 
   60       2.238596221688e-10       2.637376744726e-14      -2.616606660630e-13       1.221535925426e-16       3.205930119219e-11       3.890491087145e-12      -7.898719252712e-15 
   61       2.270187305165e-10       2.772239756291e-14      -3.037274815689e-13       1.262876281080e-16       3.084492712616e-11       3.764018634971e-12      -8.003174989124e-15 
   62       2.302085144904e-10       2.910741219536e-14      -3.475573442715e-13       1.304905422436e-16       2.968684362149e-11       3.643665160986e-12      -8.243590952051e-15 
   63       2.334302506859e-10       3.052844606952e-14      -3.931416360251e-13       1.347622867657e-16       2.858506255380e-11       3.529362189737e-12      -8.590779362300e-15 
   64       2.366844888479e-10       3.198507418206e-14      -4.404691478433e-13       1.391028128400e-16       2.753832010986e-11       3.420892540519e-12      -9.010568751055e-15 
   65       2.399710006156e-10       3.347681052609e-14      -4.895260466760e-13       1.435120711911e-16       2.654400433723e-11       3.317882023594e-12      -9.463592236276e-15 
   66       2.432887282685e-10       3.500310681587e-14      -5.402958421865e-13       1.479900123113e-16       2.559808269384e-11       3.219791136424e-12      -9.905075799112e-15 
   67       2.466357334714e-10       3.656335121146e-14      -5.927593535296e-13       1.525365866700e-16       2.469502959763e-11       3.125906759898e-12      -1.028462656030e-14 
   68       2.500100826156e-10       3.815684064816e-14      -6.468959822545e-13       1.571517603548e-16       2.382929124452e-11       3.035528531166e-12      -1.055740820195e-14 
   69       2.534128257259e-10       3.978269416467e-14      -7.026879047864e-13       1.618355652097e-16       2.300018667349e-11       2.948590375944e-12      -1.072077000833e-14 
   70       2.568455318559e-10       4.143991964120e-14      -7.601166736729e-13       1.665880592790e-16       2.220787419615e-11       2.865150576402e-12      -1.078469358489e-14 
   71       2.603093790881e-10       4.312743672546e-14      -8.191619868001e-13       1.714093128660e-16       2.145186945606e-11       2.785204972350e-12      -1.076114049112e-14 
   72       2.638051272332e-10       4.484407488222e-14      -8.798016875748e-13       1.762994091374e-16       2.073101229464e-11       2.708683636404e-12      -1.066413174831e-14 
   73       2.673330905294e-10       4.658857144297e-14      -9.420117651063e-13       1.812584447264e-16       2.004343361714e-11       2.635447549158e-12      -1.050982734729e-14 
   74       2.708931103416e-10       4.835956965550e-14      -1.005766354389e-12       1.862865303373e-16       1.938652225854e-11       2.565285274354e-12      -1.031660575619e-14 
   75       2.744845278608e-10       5.015561673353e-14      -1.071037736484e-12       1.913837913485e-16       1.875689184954e-11       2.497909634050e-12      -1.010514342817e-14 
   76       2.781065912391e-10       5.197526972595e-14      -1.137795655541e-12       1.965503667139e-16       1.815121548281e-11       2.433031004365e-12      -9.894438295172e-15 
   77       2.817598230564e-10       5.381743972432e-14      -1.206005125683e-12       2.017864040982e-16       1.756897867493e-11       2.370599983029e-12      -9.688867336026e-15 
   78       2.854448537768e-10       5.568110717139e-14      -1.275628222666e-12       2.070920649474e-16       1.701017055479e-11       2.310603138483e-12      -9.488902377864e-15 
   79       2.891619913395e-10       5.756521986624e-14      -1.346624717962e-12       2.124675266724e-16       1.647444550814e-11       2.252988589737e-12      -9.294953130198e-15 
