z,Pm,k
16.83038403813856,-1.79383884619673e-12,3.305310378517991e-08
16.83038403813856,2.9967232041077175e-12,1.6960076445407265e-08
16.83038403813856,4.414735044374854e-13,9.048467257122824e-09
16.83038403813856,9.71056817688033e-12,2.9253349151126642e-08
17.186991718901332,-0.0,0.0
17.186991718901332,-4.0513255731874425e-10,5.511566058929462e-05
17.186991718901332,-3.117951433216333e-10,3.9776301847241626e-05
17.186991718901332,-2.883712883721501e-10,2.0455340193969125e-05
17.186991718901332,-1.0475748124054284e-10,9.422575579756116e-06
17.186991718901332,-7.709983453151695e-11,6.95119838107135e-06
17.186991718901332,-7.641159583129907e-11,3.1238455983357733e-06
17.186991718901332,-1.4438304766192834e-10,1.6736045890038159e-06
17.186991718901332,-4.4744928199911557e-11,8.837124990010481e-07
17.186991718901332,-6.375985681785344e-11,4.537138933616251e-07
17.186991718901332,1.472988726348751e-11,2.358948551509708e-07
17.186991718901332,-5.162667083226434e-12,1.2296565689879197e-07
17.186991718901332,4.097642580348508e-12,6.295596074260163e-08
17.186991718901332,-1.411595388621573e-12,3.2473224771404824e-08
17.186991718901332,1.3359670780798688e-12,1.6662531244610646e-08
17.186991718901332,1.610545754321713e-12,8.889722217524178e-09
17.186991718901332,1.0637332118751736e-11,2.8740132499352492e-08
17.55073155327936,-0.0,0.0
17.55073155327936,-3.114994102322058e-10,5.416539057913437e-05
17.55073155327936,-2.3529938543233433e-10,3.909050353953056e-05
17.55073155327936,-2.070608529255837e-10,2.0102661914762762e-05
17.55073155327936,-7.968514004092053e-11,9.260117380105149e-06
17.55073155327936,-5.220243132575454e-11,6.831350133121845e-06
17.55073155327936,-6.21292256686703e-11,3.069986191467915e-06
17.55073155327936,-1.3388221314202726e-10,1.6447493374692673e-06
17.55073155327936,-3.3897923243830624e-11,8.684760766044782e-07
17.55073155327936,-5.4072435981069104e-11,4.45891240027804e-07
17.55073155327936,7.2620080127579904e-12,2.3182770247595407e-07
17.55073155327936,-3.0648673919529755e-12,1.208455593660542e-07
17.55073155327936,1.1217874525319245e-12,6.187051314359127e-08
17.55073155327936,2.5400320560542093e-13,3.191334158569095e-08
17.55073155327936,3.841405855502657e-12,1.6375246223151844e-08
17.55073155327936,7.571784698073487e-13,8.736451144808244e-09
17.55073155327936,5.9581156395776454e-12,2.8244612973501585e-08
17.921746184344947,-0.0,0.0
17.921746184344947,-2.2405538843156936e-10,5.3247333111691416e-05
17.921746184344947,-1.678306632513955e-10,3.842795263208089e-05
17.921746184344947,-1.5361261365404504e-10,1.97619388314617e-05
17.921746184344947,-4.915132490691428e-11,9.103166238069467e-06
17.921746184344947,-4.2159685371776616e-11,6.715564537645203e-06
17.921746184344947,-5.7007323027824596e-11,3.017952527205747e-06
17.921746184344947,-1.1469600907368907e-10,1.6168722300545339e-06
17.921746184344947,-2.28917923303286e-11,8.537561431027074e-07
17.921746184344947,-3.793404873080902e-11,4.3833376138326496e-07
17.921746184344947,-9.922302860855723e-13,2.278984193831413e-07
17.921746184344947,-1.919181058944178e-12,1.1879732954629055e-07
17.921746184344947,3.5337148959129142e-12,6.082186037844565e-08
17.921746184344947,1.1585348584539889e-13,3.137243749101822e-08
17.921746184344947,1.5788808872538495e-12,1.6097699676996727e-08
17.921746184344947,4.2938833950230195e-13,8.5883757016759e-09
17.921746184344947,1.2486202663618005e-12,2.7765890719713423e-08
18.300181108031847,-0.0,0.0
18.300181108031847,-1.5270965977506304e-10,5.235987755982989e-05
18.300181108031847,-1.0118868013723363e-10,3.778748675487954e-05
18.300181108031847,-1.1954547154371977e-10,1.943257318427067e-05
18.300181108031847,-3.87961712958371e-11,8.95144680076831e-06
18.300181108031847,-3.1665419039446373e-11,6.603638462017783e-06
18.300181108031847,-4.6965198101584094e-11,2.9676533184189843e-06
18.300181108031847,-7.338438282122427e-11,1.589924359553625e-06
18.300181108031847,-1.881480954131263e-11,8.395268740509957e-07
18.300181108031847,-2.5879918352699286e-11,4.3102819869354384e-07
18.300181108031847,3.2100149501273023e-13,2.2410011239342228e-07
18.300181108031847,-3.3829092777211372e-12,1.1681737405385238e-07
18.300181108031847,3.074442235604289e-12,5.980816270547155e-08
18.300181108031847,-6.23223857719872e-14,3.0849563532834583e-08
18.300181108031847,3.1472460040186196e-12,1.5829404682380114e-08
18.300181108031847,-1.2876355817825535e-13,8.44523610664797e-09
18.300181108031847,-3.1257491568334477e-12,2.7303125874384865e-08
18.686184730192483,-0.0,0.0
18.686184730192483,-9.686396539056907e-11,5.150151891130809e-05
18.686184730192483,-8.359355009619566e-11,3.716801975889791e-05
18.686184730192483,-9.11383868112693e-11,1.9114006410758037e-05
18.686184730192483,-2.5204586140174623e-11,8.804701771247517e-06
18.686184730192483,-2.0571286160440807e-11,6.495382093787983e-06
18.686184730192483,-3.626982341987677e-11,2.919003264018673e-06
18.686184730192483,-4.687615959721637e-11,1.5638600257904508e-06
18.686184730192483,-1.2048061772913445e-11,8.257641384108155e-07
18.686184730192483,-1.9775856158087554e-11,4.239621626493874e-07
18.686184730192483,-3.877961158786335e-13,2.2042634005910388e-07
18.686184730192483,-3.0770366288236356e-12,1.1490233513493677e-07
18.686184730192483,3.3735448595045473e-12,5.88277010217753e-08
18.686184730192483,-1.0478834655322034e-13,3.0343832983115986e-08
18.686184730192483,8.227507736571258e-13,1.5569906244964046e-08
18.686184730192483,-4.649738110454197e-13,8.306789613096364e-09
18.686184730192483,-1.88087407316868e-12,2.6855533646935935e-08
19.079908424796333,-0.0,0.0
19.079908424796333,-5.777500017988624e-11,5.067084925144828e-05
19.079908424796333,-5.3352006613000594e-11,3.656853556923826e-05
19.079908424796333,-6.592887276818699e-11,1.8805715984778068e-05
19.079908424796333,-2.2028452596039497e-11,8.66269045235643e-06
19.079908424796333,-1.979192735872067e-11,6.390617866468822e-06
19.079908424796333,-2.5906590705934967e-11,2.8719225662119203e-06
19.079908424796333,-2.970320409307905e-11,1.538636476987379e-06
19.079908424796333,-6.856431635459313e-12,8.124453619848346e-07
19.079908424796333,-1.5526488175814947e-11,4.1712406325181664e-07
19.079908424796333,2.04255687242549e-12,2.1687107650976348e-07
19.079908424796333,-1.848389942299211e-12,1.1304907166501843e-07
19.079908424796333,1.6987574005945062e-12,5.787886713432731e-08
19.079908424796333,-1.1342524046507231e-12,2.985441632209799e-08
19.079908424796333,-7.141793792690095e-14,1.5318778724883982e-08
19.079908424796333,-4.180375490431466e-13,8.172809135465778e-09
19.079908424796333,-1.906503714109543e-12,2.6422379878436967e-08
19.48150659329226,-0.0,0.0
19.48150659329226,-3.812924568479029e-11,4.9866550056980846e-05
19.48150659329226,-4.5205130910311597e-11,3.59880826236948e-05
19.48150659329226,-4.3644077582513136e-11,1.8507212556448256e-05
19.48150659329226,-1.6215485854302683e-11,8.525187429303152e-06
19.48150659329226,-1.5249420668839273e-11,6.289179487635983e-06
19.48150659329226,-2.2634654700829412e-11,2.826336493732366e-06
19.48150659329226,-3.3549813014418745e-11,1.5142136757653572e-06
19.48150659329226,-5.413229537360328e-12,7.995494038580912e-07
19.48150659329226,-1.080256493581639e-11,4.105030463748037e-07
19.48150659329226,2.181874992844125e-12,2.1342867846992596e-07
19.48150659329226,-1.5067541160132352e-12,1.1125464195604989e-07
19.48150659329226,5.112944057162362e-13,5.6960154957591954e-08
19.48150659329226,-1.072295952574901e-12,2.93805366979377e-08
19.48150659329226,1.3326186214160567e-13,1.507562350702868e-08
19.48150659329226,-4.439168216635394e-13,8.0430820063314e-09
19.48150659329226,-7.208308280872382e-14,2.6002977023223682e-08
19.891136725158105,-0.0,0.0
19.891136725158105,-2.357808821372646e-11,4.908738521234052e-05
19.891136725158105,-3.2844745848335794e-11,3.542576883269957e-05
19.891136725158105,-3.0313055240339966e-11,1.8218037360253753e-05
19.891136725158105,-1.0370812857150774e-11,8.39198137572029e-06
19.891136725158105,-1.0953313518697867e-11,6.190911058141672e-06
19.891136725158105,-1.5925347714531763e-11,2.7821749860177978e-06
19.891136725158105,-3.47998177533479e-11,1.4905540870815235e-06
19.891136725158105,-2.5759818956529635e-12,7.870564444228085e-07
19.891136725158105,-9.284245791493298e-12,4.0408893627519737e-07
19.891136725158105,1.9501964001584235e-12,2.1009385536883338e-07
19.891136725158105,-3.5557118784176356e-14,1.095162881754866e-07
19.891136725158105,-1.9455865618550444e-13,5.607015253637958e-08
19.891136725158105,-8.689470243916784e-13,2.892146581203242e-08
19.891136725158105,7.285767967084067e-13,1.4840066889731357e-08
19.891136725158105,-1.622102721686834e-13,7.917408849982472e-09
19.891136725158105,-6.56819130097249e-14,2.5596680507235812e-08
20.308959459661267,-0.0,0.0
20.308959459661267,-1.7853511838860803e-11,4.833219467061221e-05
20.308959459661267,-2.0253506758654934e-11,3.488075700450419e-05
20.308959459661267,-1.4097255808212412e-11,1.7937759862403696e-05
20.308959459661267,-7.804558376213605e-12,8.262873969939979e-06
20.308959459661267,-4.24528336519203e-12,6.0956662726318e-06
20.308959459661267,-6.3052461926142185e-12,2.7393722939252164e-06
20.308959459661267,-2.3334016664778918e-11,1.4676224857418076e-06
20.308959459661267,-2.419730326250704e-12,7.749478837393806e-07
20.308959459661267,-7.103750591910507e-12,3.978721834094251e-07
20.308959459661267,2.502649289271375e-13,2.0686164220931287e-07
20.308959459661267,-3.5571665675297736e-14,1.0783142220355605e-07
20.308959459661267,-9.45060334514128e-14,5.520753480505066e-08
20.308959459661267,-8.879764718996168e-13,2.8476520184155e-08
20.308959459661267,9.217321322693753e-13,1.4611758168350875e-08
20.308959459661267,-1.5447676411070002e-13,7.79560255998274e-09
20.308959459661267,-2.785349356143904e-13,2.5202885422509107e-08
20.73513864885449,-0.0,0.0
20.73513864885449,-1.343301978048741e-11,4.7599888690754445e-05
20.73513864885449,-1.3827609925227054e-11,3.435226068625413e-05
20.73513864885449,-3.3485571754296824e-12,1.7665975622064244e-05
20.73513864885449,-5.50170770908147e-12,8.137678909789373e-06
20.73513864885449,-4.006719635131207e-12,6.003307692743439e-06
20.73513864885449,-4.056530688540019e-12,2.6978666531081675e-06
20.73513864885449,-1.7500694128321848e-11,1.4453857814123864e-06
20.73513864885449,3.294220724861327e-13,7.632062491372687e-07
20.73513864885449,-4.1096568124926364e-12,3.9184381699413077e-07
20.73513864885449,-3.169237242067014e-13,2.0372737490311115e-07
20.73513864885449,-2.1063735686696535e-13,1.0619761277622944e-07
20.73513864885449,-2.0005784461621024e-13,5.437105700497414e-08
20.73513864885449,-3.6819396732299075e-13,2.8045057757122348e-08
20.73513864885449,2.5296518512872323e-13,1.4390367893072832e-08
20.73513864885449,-8.544710713763174e-14,7.677487369679972e-09
20.73513864885449,-1.0232942244952764e-12,2.482102352216806e-08
21.16984142183158,-0.0,0.0
21.16984142183158,-1.031284359620474e-11,4.688944259089244e-05
21.16984142183158,-1.0847633840235552e-11,3.383954037750407e-05
21.16984142183158,-1.433468445310507e-12,1.7402304344122987e-05
21.16984142183158,-3.5816991869506187e-12,8.016221015613411e-06
21.16984142183158,-2.7514619220433564e-12,5.913706085389059e-06
21.16984142183158,-3.202358491076202e-12,2.6575999866438665e-06
21.16984142183158,-8.848924962379569e-12,1.4238128593017538e-06
21.16984142183158,8.405403584663083e-13,7.518151110904439e-07
21.16984142183158,-2.4384937426720217e-12,3.859954018151139e-07
21.16984142183158,1.4699659794305002e-13,2.0068666781500503e-07
21.16984142183158,-1.0447303570275826e-13,1.046125737795693e-07
21.16984142183158,-9.872424317361043e-14,5.355954869146706e-08
21.16984142183158,-2.700639858074496e-13,2.762647480552351e-08
21.16984142183158,3.2888340285466e-14,1.417558628272846e-08
21.16984142183158,3.5117859170589385e-14,7.562898005953406e-09
21.16984142183158,-6.486954409991658e-13,2.445056048452376e-08
21.613238250268214,-0.0,0.0
21.613238250268214,-6.853964443812533e-12,4.619989196455579e-05
21.613238250268214,-5.829706358461464e-12,3.334190007783489e-05
21.613238250268214,-1.1478927524796547e-12,1.7146388103768237e-05
21.613238250268214,-2.7275524554206077e-12,7.898335412442627e-06
21.613238250268214,-1.5824061958936379e-12,5.826739819427455e-06
21.613238250268214,-2.729918105146854e-12,2.6185176338991038e-06
21.613238250268214,-4.216329337656307e-12,1.4028744349002573e-06
21.613238250268214,4.4079268933948663e-13,7.407590065155844e-07
21.613238250268214,-1.5765739994244924e-12,3.8031899884724457e-07
21.613238250268214,2.1465315769967096e-13,1.9773539328831378e-07
21.613238250268214,-5.302953872062741e-14,1.0307415357692857e-07
21.613238250268214,2.5243850602574523e-13,5.277190826953372e-08
21.613238250268214,8.325391215674e-14,2.7220203117206986e-08
21.613238250268214,6.70932606998481e-14,1.396712177857069e-08
21.613238250268214,-1.240325748309171e-14,7.451678917630562e-09
21.613238250268214,-1.5033601892057939e-13,2.409099341857488e-08
22.065503015273578,-0.0,0.0
22.065503015273578,-4.259841088153482e-12,4.553032831289556e-05
22.065503015273578,-3.4377550888266924e-12,3.285868413467786e-05
22.065503015273578,-8.621109712652825e-13,1.6897889725452755e-05
22.065503015273578,-1.495133707356865e-12,7.783866783276791e-06
22.065503015273578,-1.0648127083871089e-12,5.742294314798072e-06
22.065503015273578,-1.4416325203985569e-12,2.58056810297303e-06
22.065503015273578,-3.773431386479602e-12,1.3825429213509783e-06
22.065503015273578,4.516348655682402e-13,7.300233687399962e-07
22.065503015273578,-1.1510768035571413e-12,3.7480712929873377e-07
22.065503015273578,-7.461467038198922e-14,1.9486966295080196e-07
22.065503015273578,-4.295614607374756e-14,1.0158032526421946e-07
22.065503015273578,1.3829854038542753e-13,5.200709800475787e-08
22.065503015273578,1.0296439538826064e-14,2.682570741985616e-08
22.065503015273578,3.684727610751115e-14,1.3764699723808796e-08
22.065503015273578,-2.642306836910466e-14,7.343683570998234e-09
22.065503015273578,-2.0325826418077692e-14,2.374184858642162e-08
22.52681307557905,-0.0,0.0
22.52681307557905,-3.0048535113592603e-12,4.487989505128276e-05
22.52681307557905,-3.5388430969173996e-13,3.238927436132532e-05
22.52681307557905,-1.0133876737151083e-12,1.665649130080343e-05
22.52681307557905,-9.071091126727932e-13,7.672668686372836e-06
22.52681307557905,3.4247671779295376e-14,5.660261538872385e-06
22.52681307557905,-6.744979977674138e-13,2.5437028443591297e-06
22.52681307557905,-1.976692286692107e-12,1.3627923081888214e-06
22.52681307557905,4.83419873712195e-13,7.195944634722821e-07
22.52681307557905,-6.272231812788583e-13,3.694527417373233e-07
22.52681307557905,-1.713944221014e-14,1.9208581062293338e-07
22.52681307557905,1.2525707019322777e-14,1.001291777604449e-07
22.52681307557905,1.7602295941688196e-13,5.126413946183276e-08
22.52681307557905,5.389358206443034e-15,2.6442483028143928e-08
22.52681307557905,6.514931042382162e-14,1.3568061156325812e-08
22.52681307557905,-8.603612236393463e-15,7.23877380569826e-09
22.52681307557905,3.82630846594987e-14,2.3402679320901315e-08
22.997349337090633,0.0,0.0
22.997349337090633,1.1654075952236044e-13,4.424778385337737e-05
22.997349337090633,4.920899031564957e-14,3.193308739848975e-05
22.997349337090633,6.585107227254106e-14,1.642189283177803e-05
22.997349337090633,2.0306201990796145e-14,7.56460293022674e-06
22.997349337090633,5.795820114164881e-15,5.5805395453671405e-06
22.997349337090633,1.1679575599881473e-14,2.507876043734353e-06
22.997349337090633,4.610871624756452e-14,1.343598050327007e-06
22.997349337090633,7.926227106672137e-15,7.0945933018394e-07
22.997349337090633,5.1004722980306066e-15,3.642491819945441e-07
22.997349337090633,1.8528422666660115e-15,1.8938037667049768e-07
22.997349337090633,1.032427634787047e-16,9.871890765114286e-08
22.997349337090633,1.04637866687099e-15,5.054210932856751e-08
22.997349337090633,4.931541856139316e-16,2.6070053689719366e-08
22.997349337090633,2.490139160551174e-16,1.3376961703419815e-08
22.997349337090633,9.836760219671448e-17,7.136819245054622e-09
22.997349337090633,2.2838242622433563e-16,2.3073064119198478e-08
23.477296323832444,0.0,0.0
23.477296323832444,1.0784874834046983e-13,4.363323129985824e-05
23.477296323832444,4.557611899483607e-14,3.148957229573295e-05
23.477296323832444,6.085822860667398e-14,1.6193810986892224e-05
23.477296323832444,1.860427437529798e-14,7.459539000640258e-06
23.477296323832444,5.310409975069234e-15,5.5030320516814854e-06
23.477296323832444,1.0666635700582202e-14,2.4730444320158206e-06
23.477296323832444,4.341439331108314e-14,1.3249369662946875e-06
23.477296323832444,7.279796772796504e-15,6.996057283758298e-07
23.477296323832444,5.164808054853722e-15,3.5919016557795323e-07
23.477296323832444,1.752359592777906e-15,1.8675009366118523e-07
23.477296323832444,1.0318752975435268e-16,9.734781171154366e-08
23.477296323832444,1.0523856754972361e-15,4.984013558789296e-08
23.477296323832444,3.3911076832751757e-16,2.5707969610695486e-08
23.477296323832444,1.805918595989687e-16,1.3191170568650095e-08
23.477296323832444,6.301384278053597e-17,7.037696755539974e-09
23.477296323832444,3.4229103707162427e-16,2.2752604895320722e-08
23.966842250309092,0.0,0.0
23.966842250309092,9.952481168646716e-14,4.303551580259991e-05
23.966842250309092,4.202045929758109e-14,3.1058208291681815e-05
23.966842250309092,5.597677131925831e-14,1.5971977959674522e-05
23.966842250309092,1.697032261706893e-14,7.357353534878063e-06
23.966842250309092,4.852885731832173e-15,5.42764805097352e-06
23.966842250309092,9.605188652774599e-15,2.4391671110293024e-06
23.966842250309092,4.097845838115985e-14,1.306787144838596e-06
23.966842250309092,6.626255548754262e-15,6.900220882610923e-07
23.966842250309092,5.102937013518947e-15,3.5426975235085794e-07
23.966842250309092,1.589550958657443e-15,1.841918732000731e-07
23.966842250309092,1.0121598405875752e-16,9.601428004426223e-08
23.966842250309092,9.428795890210543e-16,4.9157394004497164e-08
23.966842250309092,4.936081215259622e-16,2.5355805643425685e-08
23.966842250309092,2.2454849789264777e-16,1.3010469601956258e-08
23.966842250309092,2.8107197382018334e-17,6.941289950669564e-09
23.966842250309092,2.0982750121261231e-16,2.244092537620674e-08
24.466179095315276,0.0,0.0
24.466179095315276,9.15949519493777e-14,4.245395477824045e-05
24.466179095315276,3.8640836725421804e-14,3.063850277422666e-05
24.466179095315276,5.129480110268376e-14,1.5756140419678922e-05
24.466179095315276,1.537793824085807e-14,7.2579298384607915e-06
24.466179095315276,4.4373925598439945e-15,5.354301455690094e-06
24.466179095315276,8.618569449636106e-15,2.40620539331269e-06
24.466179095315276,3.809094875340227e-14,1.2891278590975337e-06
24.466179095315276,6.010564304184269e-15,6.806974654467533e-07
24.466179095315276,5.259718512443142e-15,3.4948232326503554e-07
24.466179095315276,1.5425662754856277e-15,1.8170279383250454e-07
24.466179095315276,1.213895261002757e-16,9.471678977339382e-08
24.466179095315276,7.83962509211094e-16,4.849310489632829e-08
24.466179095315276,5.965862478994308e-16,2.501315962121723e-08
24.466179095315276,1.9729727693158972e-16,1.2834652445173067e-08
24.466179095315276,4.2378974127239725e-18,6.847488735119975e-09
24.466179095315276,3.264627064443151e-16,2.213766962787962e-08
24.97550267722158,0.0,0.0
24.97550267722158,8.406506091882258e-14,4.188790204786391e-05
24.97550267722158,3.536646212677425e-14,3.0229989403903633e-05
24.97550267722158,4.679052582988521e-14,1.5546058547416535e-05
24.97550267722158,1.3905035983767797e-14,7.161157440614648e-06
24.97550267722158,4.076751270745043e-15,5.282910769614226e-06
24.97550267722158,7.649609396776072e-15,2.3741226547351874e-06
24.97550267722158,3.543505212124323e-14,1.2719394876429e-06
24.97550267722158,5.4335797346229484e-15,6.716214992407966e-07
24.97550267722158,5.356625317308834e-15,3.448225589548351e-07
24.97550267722158,1.4726195178053209e-15,1.792800899147378e-07
24.97550267722158,8.606157702193315e-17,9.34538992430819e-08
24.97550267722158,7.236794762755828e-16,4.784653016437724e-08
24.97550267722158,4.940847273705461e-16,2.4679650826267667e-08
24.97550267722158,2.616746123472423e-16,1.266352374590409e-08
24.97550267722158,1.8155861324173656e-17,6.7561888853183755e-09
24.97550267722158,2.3067329107557626e-16,2.1842500699507894e-08
25.495012730766014,0.0,0.0
25.495012730766014,7.690807027245845e-14,4.133674544197097e-05
25.495012730766014,3.228851519951296e-14,2.9832226385431216e-05
25.495012730766014,4.261651960493431e-14,1.5341505145476844e-05
25.495012730766014,1.24684645060817e-14,7.066931684817086e-06
25.495012730766014,3.7094802125640595e-15,5.2133987858035125e-06
25.495012730766014,6.731851736644393e-15,2.34288419875183e-06
25.495012730766014,3.2555450411325336e-14,1.2552034417528619e-06
25.495012730766014,4.892790706459429e-15,6.62784374250786e-07
25.495012730766014,5.544420645500753e-15,3.4028542002121886e-07
25.495012730766014,1.3375288919116335e-15,1.7692114136322812e-07
25.495012730766014,2.6782660101284076e-17,9.222424267409399e-08
25.495012730766014,6.492150979908106e-16,4.7216970556951224e-08
25.495012730766014,5.371824452694006e-16,2.4354918578553618e-08
25.495012730766014,1.972101335141007e-16,1.2496898433457985e-08
25.495012730766014,2.419155441253455e-17,6.667291663143134e-09
25.495012730766014,1.842266174947212e-16,2.155509937451437e-08
26.024912985381334,0.0,0.0
26.024912985381334,7.007094995347989e-14,4.079990459207524e-05
26.024912985381334,2.9376439866717293e-14,2.944479487393211e-05
26.024912985381334,3.861531311885738e-14,1.514226481891221e-05
26.024912985381334,1.1129609712245952e-14,6.975153351248034e-06
26.024912985381334,3.327100442198954e-15,5.1456923080658045e-06
26.024912985381334,5.908206856774522e-15,2.3124571312355725e-06
26.024912985381334,2.9865948264479194e-14,1.238902098353474e-06
26.024912985381334,4.494911139815823e-15,6.541767849748018e-07
26.024912985381334,5.63080262913534e-15,3.358661288521121e-07
26.024912985381334,1.2120606638194076e-15,1.746234642026667e-07
26.024912985381334,-2.094470081032751e-17,9.102652523676808e-08
26.024912985381334,5.611935846007371e-16,4.660376314712069e-08
26.024912985381334,4.547103449101276e-16,2.40386209346763e-08
26.024912985381334,1.4127956443478395e-16,1.2334601051205284e-08
26.024912985381334,2.8160221195249264e-17,6.58070345972569e-09
26.024912985381334,1.0877356693721693e-16,2.1275163019001195e-08
26.56541124508896,0.0,0.0
26.56541124508896,6.354438636332921e-14,4.027682889217684e-05
26.56541124508896,2.6601116611851413e-14,2.9067297503753493e-05
26.56541124508896,3.47888108811856e-14,1.4948133218669746e-05
26.56541124508896,9.889847787215752e-15,6.885728308283315e-06
26.56541124508896,2.984448684820433e-15,5.079721893859833e-06
26.56541124508896,5.204146687574075e-15,2.28281024493768e-06
26.56541124508896,2.716508579463364e-14,1.2230187381181731e-06
26.56541124508896,4.076187711850873e-15,6.457899031161505e-07
26.56541124508896,5.737123419582751e-15,3.315601528411876e-07
26.56541124508896,1.1133535401270776e-15,1.7238470184109405e-07
26.56541124508896,-5.557910013272973e-17,8.985951850296337e-08
26.56541124508896,4.160754453684414e-16,4.600627900420889e-08
26.56541124508896,4.1426509575975013e-16,2.3730433486795834e-08
26.56541124508896,9.504192041911978e-17,1.2176465140292396e-08
26.56541124508896,2.5689889329961946e-17,6.496335466652284e-09
26.56541124508896,8.123127701716599e-17,2.100240451875759e-08
27.11671946999074,0.0,0.0
27.11671946999074,5.738366715743833e-14,3.9766995615060676e-05
27.11671946999074,2.3983162344080548e-14,2.8699357029022436e-05
27.11671946999074,3.1208294488185446e-14,1.4758916342484053e-05
27.11671946999074,8.728180300769151e-15,6.798567190456944e-06
27.11671946999074,2.6484559833018684e-15,5.0154216167223666e-06
27.11671946999074,4.53633675950985e-15,2.2539139127232795e-06
27.11671946999074,2.45616838323037e-14,1.2075374882685758e-06
27.11671946999074,3.655369255592705e-15,6.37615347380503e-07
27.11671946999074,5.585458032697101e-15,3.2736318888117257e-07
27.11671946999074,1.016827075964062e-15,1.702026170076625e-07
27.11671946999074,-5.727592184724177e-17,8.872205624343218e-08
27.11671946999074,3.063150148865043e-16,4.5423921042130295e-08
27.11671946999074,3.0654033017689514e-16,2.343004825278576e-08
27.11671946999074,3.761946171216569e-17,1.2022332670162112e-08
27.11671946999074,1.5997205788127898e-17,6.4141033721376985e-09
27.11671946999074,1.312696021362569e-16,2.0736551297001162e-08
27.679053859390557,0.0,0.0
27.679053859390557,5.1469032359335664e-14,3.926990816987242e-05
27.679053859390557,2.1510236226653136e-14,2.8340615066159655e-05
27.679053859390557,2.7781779986554703e-14,1.4574429888203002e-05
27.679053859390557,7.644824125073793e-15,6.713585100576232e-06
27.679053859390557,2.329950292582719e-15,4.952728846513337e-06
27.679053859390557,3.9692912462623826e-15,2.2257399888142383e-06
27.679053859390557,2.2048024653960933e-14,1.1924432696652188e-06
27.679053859390557,3.24642397304758e-15,6.296451555382467e-07
27.679053859390557,5.4515219378630645e-15,3.232711490201579e-07
27.679053859390557,8.518291122789532e-16,1.680750842950667e-07
27.679053859390557,-5.55066536388114e-17,8.761303054038928e-08
27.679053859390557,2.4953987360951746e-16,4.485612202910366e-08
27.679053859390557,2.2491080300976423e-16,2.313717264962594e-08
27.679053859390557,-1.033868915310596e-18,1.1872053511785086e-08
27.679053859390557,1.702427278187467e-18,6.333927079985977e-09
27.679053859390557,1.5408634661492217e-16,2.047734440578865e-08
28.252634936578367,0.0,0.0
28.252634936578367,4.5820802743114446e-14,3.878509448876288e-05
28.252634936578367,1.91419915469187e-14,2.7990730929540402e-05
28.252634936578367,2.4533228690106226e-14,1.4394498655015312e-05
28.252634936578367,6.672285289666695e-15,6.630701333902451e-06
28.252634936578367,2.0098393932985415e-15,4.891584045939098e-06
28.252634936578367,3.4563088967967807e-15,2.198261717347396e-06
28.252634936578367,1.957503020612562e-14,1.1777217478175e-06
28.252634936578367,2.917196278764389e-15,6.218717585562931e-07
28.252634936578367,5.144541211355875e-15,3.1928014718040287e-07
28.252634936578367,6.950422713431368e-16,1.6600008325438688e-07
28.252634936578367,-1.2199899788651684e-17,8.65313881880388e-08
28.252634936578367,1.8414845179991166e-16,4.4302342744793746e-08
28.252634936578367,1.8765590947496453e-16,2.2851528542840434e-08
28.252634936578367,1.9805984742360805e-17,1.1725484949911196e-08
28.252634936578367,-1.6228363985102258e-17,6.255730449368866e-09
28.252634936578367,1.407154856826867e-16,2.0224537684729532e-08
28.837687635309937,0.0,0.0
28.837687635309937,4.043248179787677e-14,3.8312105531582844e-05
28.837687635309937,1.6909654215671122e-14,2.7649380552350885e-05
28.837687635309937,2.1471993599002962e-14,1.4218955988490733e-05
28.837687635309937,5.758771158511094e-15,6.5498391225133975e-06
28.837687635309937,1.7017677034152388e-15,4.831930581964231e-06
28.837687635309937,2.9731767459032782e-15,2.171453647623647e-06
28.837687635309937,1.7161878032204362e-14,1.1633592874782623e-06
28.837687635309937,2.5527856868599544e-15,6.142879566226798e-07
28.837687635309937,4.887255578096002e-15,3.153864868489345e-07
28.837687635309937,5.818693926919095e-16,1.6397569199518703e-07
28.837687635309937,-6.408507170908823e-18,8.547612735647735e-08
28.837687635309937,1.641168202054038e-16,4.376207027229626e-08
28.837687635309937,1.481447707230205e-16,2.257285136548872e-08
28.837687635309937,1.6744004669925928e-17,1.158249123100984e-08
28.837687635309937,-2.2005249192448377e-17,6.179441053644856e-09
28.837687635309937,9.72265986026151e-17,1.9977896981257218e-08
29.434441388016136,0.0,0.0
29.434441388016136,3.5263232572895154e-14,3.785051389867221e-05
29.434441388016136,1.479428699044985e-14,2.731625548545509e-05
29.434441388016136,1.860377008209555e-14,1.4047643265737834e-05
29.434441388016136,4.916054577840957e-15,6.470925398145766e-06
29.434441388016136,1.4365245139770329e-15,4.7737145508562285e-06
29.434441388016136,2.5543955026904818e-15,2.1452915554836033e-06
29.434441388016136,1.501110656059957e-14,1.1493429105206927e-06
29.434441388016136,2.263146226126602e-15,6.068868969043343e-07
29.434441388016136,4.542280379105267e-15,3.115866496579835e-07
29.434441388016136,4.3891543658796115e-16,1.6200008124825707e-07
29.434441388016136,9.268326885293482e-18,8.444629449676076e-08
29.434441388016136,1.3660686213436737e-16,4.32348164135939e-08
29.434441388016136,1.0876033955749115e-16,2.230088930084428e-08
