# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   62       2.302339485107e-10       2.910220721551e-14      -3.477147836394e-13       1.306671440739e-16       2.970132349737e-11       3.645835703615e-12      -8.263595108811e-15 
   63       2.334556137841e-10       3.052265756844e-14      -3.932538193551e-13       1.349446753768e-16       2.859922230543e-11       3.531496699310e-12      -8.610448612202e-15 
   64       2.367094582217e-10       3.197861115965e-14      -4.405197943051e-13       1.392910851637e-16       2.755216876390e-11       3.423015259381e-12      -9.029783938915e-15 
   65       2.399953173879e-10       3.346962986834e-14      -4.895058829455e-13       1.437063237523e-16       2.655755072053e-11       3.320012358216e-12      -9.482140097116e-15 
   66       2.433122079345e-10       3.499521980070e-14      -5.402035880606e-13       1.481903411547e-16       2.561133510653e-11       3.221942823196e-12      -9.922638136161e-15 
   67       2.466582767725e-10       3.655483026784e-14      -5.926027463120e-13       1.527430872835e-16       2.470799546820e-11       3.128086996069e-12      -1.030076902041e-14 
   68       2.500316700310e-10       3.814781247366e-14      -6.466907919642e-13       1.573645276793e-16       2.384197710686e-11       3.037738131131e-12      -1.057160650366e-14 
   69       2.534334580114e-10       3.977328814286e-14      -7.024503624148e-13       1.620546939324e-16       2.301259922579e-11       2.950827322791e-12      -1.073255824035e-14 
   70       2.568652143188e-10       4.143025231507e-14      -7.598612152220e-13       1.668136438952e-16       2.222002046582e-11       2.867410806704e-12      -1.079371455921e-14 
   71       2.603281216994e-10       4.311760926377e-14      -8.189009138184e-13       1.716414476573e-16       2.146375663484e-11       2.787482154006e-12      -1.076716098492e-14 
   72       2.638229447361e-10       4.483417044371e-14      -8.795448140879e-13       1.765381881489e-16       2.074264756446e-11       2.710968938730e-12      -1.066705831139e-14 
   73       2.673500025443e-10       4.657865243840e-14      -9.417660509432e-13       1.815039617438e-16       2.005482396660e-11       2.637729405235e-12      -1.050972267510e-14 
   74       2.709091414675e-10       4.834967490752e-14      -1.005535524903e-12       1.865388788627e-16       1.939767429010e-11       2.567549135627e-12      -1.031370562843e-14 
   75       2.744997077729e-10       5.014575853441e-14      -1.070821888669e-12       1.916430645761e-16       1.876781157733e-11       2.500137717182e-12      -1.009987421297e-14 
   76       2.781209535673e-10       5.196543586060e-14      -1.137591583266e-12       1.968166576375e-16       1.816190832669e-11       2.435203180868e-12      -9.887393135140e-15 
   77       2.817734003578e-10       5.380761166025e-14      -1.205808983745e-12       2.020598060456e-16       1.757945010489e-11       2.372698354922e-12      -9.680648431042e-15 
   78       2.854576756919e-10       5.567126485795e-14      -1.275436255786e-12       2.073726717643e-16       1.702042618721e-11       2.312613589131e-12      -9.480073667337e-15 
   79       2.891740838733e-10       5.755534172966e-14      -1.346433296287e-12       2.127554327838e-16       1.648449100197e-11       2.254901259399e-12      -9.286032404277e-15 
   80       2.929225875407e-10       5.945875616494e-14      -1.418757720959e-12       2.182082836909e-16       1.597094878635e-11       2.199474029926e-12      -9.098814238323e-15 
   81       2.967027892478e-10       6.138038992928e-14      -1.492364851916e-12       2.237314362405e-16       1.547873824211e-11       2.146203115391e-12      -8.918630844755e-15 
   82       3.005139130415e-10       6.331909292637e-14      -1.567207705273e-12       2.293251199262e-16       1.500641719141e-11       2.094916543140e-12      -8.745612020286e-15 
   83       3.043547860421e-10       6.527368346041e-14      -1.643236978735e-12       2.349895825513e-16       1.455214723256e-11       2.045397415361e-12      -8.579801725676e-15 
   84       3.082242865476e-10       6.724290332293e-14      -1.720402565210e-12       2.407250785428e-16       1.411413707537e-11       1.997437345447e-12      -8.421237984968e-15 
