# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   72       2.633155365763e-10       4.459661337673e-14      -8.710125862463e-13       1.767667605307e-16       2.081974059371e-11       2.689892555325e-12      -1.062183592907e-14 
   73       2.668331417660e-10       4.633371676200e-14      -9.328603631173e-13       1.817390384655e-16       2.012938986823e-11       2.617694697181e-12      -1.044614803409e-14 
   74       2.703816616587e-10       4.809736853670e-14      -9.962499830059e-13       1.867805047439e-16       1.946982672282e-11       2.548408752818e-12      -1.023126115850e-14 
   75       2.739600793344e-10       4.988609844753e-14      -1.061155050614e-12       1.918912777772e-16       1.883765219404e-11       2.481757076277e-12      -9.999493288393e-15 
   76       2.775673747896e-10       5.169845093348e-14      -1.127546646181e-12       1.970714907193e-16       1.822952690258e-11       2.417462046482e-12      -9.771377363858e-15 
   77       2.812042805342e-10       5.353335413042e-14      -1.195390826062e-12       2.023212917065e-16       1.764493437513e-11       2.355489089318e-12      -9.551830132569e-15 
   78       2.848717963034e-10       5.538981473025e-14      -1.264650670160e-12       2.076408447400e-16       1.708386353461e-11       2.295842311038e-12      -9.341604023805e-15 
   79       2.885706452538e-10       5.726680868063e-14      -1.335287008486e-12       2.130303303819e-16       1.654596718280e-11       2.238490099039e-12      -9.141394250961e-15 
   80       2.923012571098e-10       5.916328149719e-14      -1.407258408426e-12       2.184899463470e-16       1.603054659827e-11       2.183363465562e-12      -8.951835034494e-15 
   81       2.960637513092e-10       6.107814857568e-14      -1.480521162010e-12       2.240199080936e-16       1.553653613416e-11       2.130354391394e-12      -8.773495824871e-15 
   82       2.998579201492e-10       6.301029550413e-14      -1.555029273181e-12       2.296204494153e-16       1.506248781614e-11       2.079314169571e-12      -8.606877525513e-15 
   83       3.036832119330e-10       6.495857837503e-14      -1.630734445060e-12       2.352918230320e-16       1.460655594019e-11       2.030051749076e-12      -8.452408715740e-15 
   84       3.075390255703e-10       6.692177249757e-14      -1.707587289536e-12       2.410342879627e-16       1.416694215799e-11       1.982381045001e-12      -8.310296982221e-15 
   85       3.114256874145e-10       6.889840808169e-14      -1.785541214314e-12       2.468480679427e-16       1.374334924902e-11       1.936275508554e-12      -8.180062869036e-15 
   86       3.153436062167e-10       7.088690775960e-14      -1.864549159908e-12       2.527333871649e-16       1.333574123458e-11       1.891736263887e-12      -8.060921382137e-15 
   87       3.192929646203e-10       7.288563521687e-14      -1.944562442314e-12       2.586904832497e-16       1.294389676845e-11       1.848744598886e-12      -7.951913890808e-15 
   88       3.232737075421e-10       7.489289463733e-14      -2.025530760820e-12       2.647196076136e-16       1.256740147408e-11       1.807261131847e-12      -7.851901915459e-15 
   89       3.272855305521e-10       7.690693014803e-14      -2.107402205816e-12       2.708210258389e-16       1.220564028170e-11       1.767224978139e-12      -7.759560915421e-15 
   90       3.313278682546e-10       7.892592526418e-14      -2.190123266606e-12       2.769950180429e-16       1.185778976550e-11       1.728552916870e-12      -7.673374076740e-15 
   91       3.353998826686e-10       8.094800233406e-14      -2.273638839221e-12       2.832418792467e-16       1.152281048079e-11       1.691138557556e-12      -7.591626099973e-15 
   92       3.395004516084e-10       8.297122198399e-14      -2.357892234227e-12       2.895619197446e-16       1.119943930109e-11       1.654851506790e-12      -7.512396987985e-15 
   93       3.436285059909e-10       8.499365236437e-14      -2.442825763011e-12       2.959554668666e-16       1.088648703735e-11       1.619569773317e-12      -7.433974693208e-15 
   94       3.477841250271e-10       8.701359000670e-14      -2.528382580536e-12       3.024228697661e-16       1.058379914271e-11       1.585284368379e-12      -7.356177545699e-15 
   95       3.519675850305e-10       8.902937131179e-14      -2.614505135468e-12       3.089644960381e-16       1.029142600225e-11       1.552008969723e-12      -7.279220158069e-15 
